finishId,startId,finishText,vkId,isBest,avgVote,medVote
1539,249,ты можешь предложить еще пару добивок.,5828621,1,6.33333,8.0
1540,249,- заживём!!,54396,0,4.11111,3.0
1541,249,Пу,54396,0,2.22222,1.0
1542,250,город продолжал вешать,8025376,0,4.6,3.0
1543,224,Подготовки методической копилки игр для школьников,151394719,0,4.52381,3.0
1544,250,Нужно меньше смотреть порнуху,97801751,0,4.1,3.0
1545,250,", меньше пиши в Шуткобот",2204686,0,2.4,2.0
1546,250,", тебе по жизни ничего не светит",2204686,1,7.2,8.0
1547,246,желают найти нормальную работу,194558478,1,6.71429,6.5
1548,251,водил метлу в нетрезвом виде,174364672,0,5.57143,4.0
1549,251,- главный злодей.,54396,0,2.75,2.0
1550,246,парням особенно тяжело не разориться на поздравление коллег...,2204686,0,6.21429,5.0
1551,251,- сказочный долбоёб,2204686,0,4.5,4.0
1552,246,цветы жизни дарят цветы,2204686,0,5.62963,5.0
1553,246,"поздравления приходят почти так же часто, как в международный день вожатого",2204686,0,4.57143,3.0
1554,251,", а ты сиди в России, учись родину любить!",2204686,0,4.0,4.0
1555,251,- сказочный дамблдор!,2204686,0,3.75,3.0
1556,251,нашёл эти 17 миллиардов долларов - заявил на суде адвокат,2204686,0,4.875,5.0
1557,251,", а ты - нет!",2204686,0,4.5,5.0
1558,251,учится на факультете Путиндуй,2204686,0,4.625,5.0
1559,251,и дары папы - часть II,2204686,1,5.625,5.5
1560,251,"лучше всего выучил заклинание ""сейчас папе позвоню!""",2204686,0,5.125,5.0
1561,254,. Ну что тут еще добавишь?..,2204686,0,2.71429,2.0
1562,254,", хоть и не находили 17 миллиардов долларов в Хогвартсе - продолжал адвокат свою речь",2204686,0,3.28571,3.0
1563,254,Они брали взятки  детьми,80391772,0,3.71429,3.0
1564,254,- цитата из новой конституции РФ.,54396,1,5.85714,4.0
1565,246,"Нужно вспомнить, что мед книжка сама себя не продлит",258492211,1,7.03846,5.0
1566,255,"стоил бы науке 51 год, если бы он состоялся между женами Белла и Грея.",5828621,1,3.875,4.0
1567,255,":   -Да!? 
   - *изда!",54396,0,2.625,2.0
1568,246,"пацанам, вообще хуево",159518321,0,4.83333,3.0
1569,246,Мужчинам приходится уходить в строй отряд,118063168,0,5.44444,5.0
1570,256,приходит в офис в 4 утра,174364672,1,5.8,6.5
1571,256,оказался Гитлером в образе директора,174364672,0,4.9,5.0
1572,256,всегда прав,8025376,0,5.5,5.0
1573,256,перенес первый урок на 4:00,8025376,0,5.8,4.0
1574,223,или перебор или вообще не хватает,180101570,0,7.0,6.5
1575,223,они все равно разбегутся,142931364,0,6.36842,5.0
1576,223,"Сколько детей не считай, все равно чей то чужой полдник сожрешь",144349220,0,6.72727,6.5
1577,223,до столовой все не дойдут,142931364,0,6.7,6.5
1578,223,а все равно не посчитаешь,142931364,0,6.09524,5.0
1579,223,все равно кого-то забудешь,142931364,0,7.15,6.5
1580,223,математик из тебя не выйдет,142931364,1,8.45,8.0
1581,223,больше не их становится,142931364,0,5.36842,4.0
1582,223,они как волки в лес смотрят,142931364,0,5.6087,4.0
1583,223,кто-то да голодным останется,142931364,0,7.95,8.0
1584,223,"- все равно маловато. Либо считаешь маловато, либо детей будет маловато!",2204686,0,4.85714,5.0
1585,223,"умными, а умнее они от этого не становятся... Или становятся?..",2204686,0,5.61905,5.0
1586,223,", а зарплату считать все равно приятнее!",2204686,1,9.14286,8.0
1587,256,"- это все-таки лучше, чем Гитлер в роли директора",2204686,0,4.9,4.0
1588,256,кроет нас трехэтажным рейхом!,2204686,0,4.5,4.0
1589,256,14 числа выплачивает всем 88% зарплаты,2204686,1,6.0,5.0
1590,223,"всегда помни, что лучше больше, чем меньше",213918658,0,7.52381,6.5
1591,256,"- кричали ему. А он всего лишь на совещании отметил, что Шмидт работает лучше Шниперсона",2204686,0,5.7,5.0
1592,256,"попросил нас больше не путать слова ""гик"" и ""Гитлер""",2204686,0,4.8,4.0
1593,223,А все на месте,375304307,0,4.2381,3.0
1594,257,- потому что ученье - свет!,2204686,1,9.28571,8.0
1595,257,в первом классе. Так как боялся получить солнышко за прописи.,30033860,0,5.28571,5.0
1596,258,Запомнила твою любовницу,80391772,0,4.28571,4.0
1597,258,Умнее тебя,80391772,0,3.28571,3.0
1598,258,- называет меня моя девушка,2204686,0,3.0,3.0
1599,258,в понедельник припоминает мне мои похождения на выходных,2204686,0,4.0,4.0
1600,258,"в этом году отмечает 75-летие победы. Помним всех, кто полегли!",2204686,1,8.57143,8.0
1601,223,", а чем меньше, тем лучше",175819067,0,6.35,5.0
1602,258,- это девушка картавого парня,8025376,0,3.0,3.0
1603,223,", а до столовой дойдут не все",175819067,0,7.57143,8.0
1604,258,придушила своего владельца.,54396,0,2.85714,2.0
1605,260,особенно хочется пи-пи,2204686,0,2.25,2.0
1606,260,пришлось на троих сообразить 14 раз,2204686,1,4.125,4.0
1607,260,предлагают добить старый зачин.,54396,1,4.625,4.0
1608,260,закончились зачины.,54396,0,3.5,2.0
1609,260,зды мне дали.,54396,0,3.375,3.0
1610,259,тем поцелуи в лоб,8025376,0,3.33333,2.0
1611,259,тем более высокую температуру он теоретически может померить,2204686,1,4.0,2.0
1612,259,тем ближе море парацетамола и отдых в карантине,5197119,1,3.33333,3.0
1613,261,ЧУМАвой вечеринки,137370434,1,3.0,3.0
1614,261,.Просто увидеть и усереть .,54969569,0,1.75,1.0
1615,264,был предпринята попытка удалить ребро,27263359,1,8.22222,6.5
1616,223,G,7802838,0,2.71429,1.0
1617,223,Как то так,7802838,0,3.4,1.0
1618,265,добить шутку (если тебя не добил вирус),2204686,1,6.09091,5.0
1619,223,все равно одна сволочь где-то потеряется,194558478,0,7.54545,8.0
1620,223,заснуть не получится,194558478,0,7.95238,8.0
1621,265,Отличить возможное (купить гречку) от невозможного (посмотреть на Эйфелеву Башню),160958633,0,4.41667,4.0
1622,265,Выявить параноиков,54396,0,4.27273,2.0
1623,265,походить в трусах на работе,2204686,0,5.5,5.0
1624,265,... или нет.,2204686,0,6.0,3.0
1625,265,"спать на работе так, чтобы начальник не запалил:)",2204686,0,4.81818,5.0
1626,265,поиграть на работе в plague inc,2204686,0,4.54545,1.0
1627,223,", лучше больше считай!",2204686,0,5.35,5.0
1628,223,они все равно считают себя умнее!,2204686,0,7.95238,6.5
1629,223,", заснуть это не помогает",2204686,0,6.8,6.5
1630,223,"- не пересчитаешь. Даже если ты считаешь, что считаешь достаточно, все если равно считать так и не считать - это начальство посчитает просчетом",2204686,0,7.47619,6.5
1631,265,повеситься,54396,0,3.75,3.0
1632,265,подумать над хорошими зачинами.,54396,0,5.08333,5.0
1633,244,Он и так самый лучший. По другому и быть не может,375304307,0,3.90625,3.0
1634,244,Нас учили никогда не врать,258492211,0,5.01667,3.0
1635,265,Наконец увидеть мир без людей!!!! Юухууууу! Ура! Аееее!,160958633,0,5.18182,3.0
1636,244,закрыли на карантин из-за коронавируса,95353242,0,4.63333,3.0
1637,244,"Лучшим он стал только после того, как вожатые его отмыли на пересменке",217516330,1,7.31148,8.0
1638,244,пришлось работать!,2204686,0,7.13559,8.0
1639,244,так и было!,2204686,0,3.18333,3.0
1640,244,это оказался только зачин для Шуткобота...,2204686,0,4.98438,3.0
1641,244,Фламинго в Темрюке,159518321,0,2.67213,1.0
1642,244,"оказалось, что чтобы уехать оттуда надо убедить двух знакомых, что это самый лучший лагерь...",2204686,0,5.84615,5.0
1643,244,"лучше всего он был для тех, кто не поехал",2204686,0,6.0,5.0
1644,244,"нет... Ну мы тоже со своей стороны обещали нормально работать, а на самом деле...",2204686,0,6.35484,5.0
1645,265,"Поменять зачин уже, 4 дня, ну сколько можно, Володя обнуляй",5828621,1,6.45455,4.0
1646,266,в школах вожатых - вожатские каникулы,2204686,0,5.0303,3.0
1647,266,"на каникулах не лагеря, а реально каникулы!",2204686,0,4.72222,3.0
1648,266,"Из-за карантина вожатые заработают больше, потому что поедут на стройку.",252347642,0,6.0303,5.0
1649,266,Из-за карантина лучшая весна может неожиданно закончиться,134088596,0,3.53125,3.0
1650,266,Кто-то останется без летней работы),134088596,0,4.55556,2.0
1651,266,Эта весна может стать последней в твоей жизни),134088596,0,4.32258,2.0
1652,266,"проверок будет еще больше. Шутка может и не смешная, но ситуация страшная.",138853552,0,6.46875,5.0
1653,266,Вожатым пришлось спать вместе с детьми в столовой лагеря,174670628,0,3.82857,3.0
1654,266,Карантин отменили,375304307,0,3.39394,2.0
1655,266,"Из-за карантина продажи ниток, малярного скотча, картонных коробок и кофеина в таблетках резко упали",210883392,0,5.71875,5.0
1656,266,Из-за карантина вожатые пытаются заставить познакомиться случайно залетевших к ним мух,210883392,0,6.82857,6.5
1657,266,Из-за карантина заезды на небе хуже видно - они тоже нацепили маски и прячутся от людей,210883392,0,4.84848,3.0
1658,266,коронавирус успешно избежал лагеря: юные переносчики остались дома.,50476876,0,4.2963,3.0
1659,266,"Из за карантина, детей теперь не нужно строить по двое, пусть соблюдают дистанцию и бегут как хотят",187268121,1,7.96875,8.0
1660,266,Из за карантина теперь хоть дети мыть научаться руки,187268121,0,6.88889,6.5
1661,266,"мы можем успеть нормально подготовиться к смен...Ой, у Лапенко новое видео",258492211,0,6.31034,5.0
1662,266,меня отправили работать в оздоровительный лагерь,400266740,0,4.48571,3.0
1663,266,девочки перестали краситься,165938320,0,4.82353,3.0
1664,266,"пришлось отправить всех детей домой к родителям (Слава Богу, не приезжайте больше)",95353242,0,3.65625,3.0
1665,266,Из-за карантина водитель автобуса катает в лагерь сам себя,92013142,0,4.96774,5.0
1666,268,шутки скоро будут,0,1,5.0,5.0
1667,269,- за нее можно попробовать проголосовать,0,1,5.0,5.0
1668,270,Это водка,80391772,0,2.66667,3.0
1669,270,"Простите я нашел на входе 40000 рублей, это ваши?",80391772,1,7.16667,6.5
1670,270,Это яндекс еда,80391772,0,6.4,5.0
1671,270,"""Откройте, это Гречка.""",54396,0,3.6,2.0
1672,270,"-Откройте пожалуйста ,мы из министерства адекватности ,надеемся что у вас не много гречки и туалетной бумаги",72148538,0,2.33333,2.0
1673,270,С громкой!,2204686,0,4.66667,4.0
1674,270," ""Здравствуйте! Я звоню в домофон, точно откройте!""",2204686,0,3.0,3.0
1675,270,"""Откройте, пожалуйста, я принес еду!"" (главное не говорить, что принес еду себе)",2204686,0,6.66667,6.5
1676,270,"""Откройте, карантин отменили!""",2204686,0,4.5,4.0
1677,270,"""Вы можете мне даже не открывать, я так - пообщаться. Вам же наверняка дома скучно на карантине...""",2204686,0,4.5,5.0
1678,270,"Добрый день - вы последний человек на планете, давайте дружить.",18486664,0,4.5,4.0
1679,270,Добрый день - бесплатная раздача вакцин против коронавируса,18486664,0,4.25,4.0
1680,270,Здравствуйте - это моя квартира.,18486664,0,5.16667,4.0
1681,270,"Здравствуйте, хотите ли Вы поговорить о коронавирусе",18486664,0,2.33333,1.0
1682,270,"Здравствуйте, я ваша тетя!",18486664,0,4.5,2.0
1683,270,Я принес гречку и туалетку,8025376,0,3.66667,4.0
1684,270,У меня нет температуры,8025376,0,3.83333,4.0
1685,266,Весы в мед кабинете сломаются,145697420,0,5.51515,5.0
1686,266,"Отменили весеннюю целину, но если мы не едем на неё, то она едет к нам",356772968,0,4.64706,3.0
1687,266,"Могут отменить летние смены, тогда и выспимся",356772968,0,4.59375,3.0
1688,266,"Многие боятся выходить на работу, но вожатых это никогда не пугает, они вновь поедут мыть лагерь",356772968,0,4.75758,3.0
1689,266,на отрядах будут стоять опытные бойцы и не прошедшие нормальную шпв кандидаты,145697420,0,5.5,5.0
1690,270,Я!,5828621,0,5.16667,4.0
1691,245,"должен пошутить, что уезжает со смены. Дети не поверят, поэтому, когда вожатый реально уедет, это будет истинный пранк.",50476876,0,5.81579,5.0
1692,245,"на весенней смене может поднять стакан кефира и сказать тост о том, что настолько сильно любит детей, что даже их день решил отпраздновать.",50476876,0,4.61765,3.0
1693,245,Не дурак,92013142,0,3.47368,3.0
1694,245,Весь  в белом,92013142,0,4.40541,3.0
1695,245,Грустный молочник: мясо будешь?,92013142,0,2.88889,1.0
1696,292,создала ещё больше прыщей,37616966,1,4.375,3.0
1697,245,решил отпраздновать свой профессиональный праздник. Во дурак!,2204686,0,4.67568,3.0
1698,292,"""Крем"".",5828621,0,2.375,1.0
1699,245,празднует профессиональный праздник,224414059,0,4.83784,3.0
1700,293,борется против Монако,2204686,0,3.0,3.0
1701,293,- это коронавирус,2204686,0,4.25,3.0
1702,293,мечтает сделать очень большой бабах!,2204686,0,2.625,2.0
1703,293,может хлопнуть только один раз,8025376,0,3.57143,3.0
1704,293,легко может скрыться незамеченным,2204686,0,3.25,3.0
1705,293,может сделать очень большой пиздец,2204686,0,4.0,4.0
1706,293,хочет аллах-ак-баиньки!,2204686,1,6.375,6.5
1707,245,поздравляет большинство своих детей,2204686,0,5.13158,5.0
1708,293,боится аллах-ак-бабая!,2204686,1,6.75,6.5
1709,293,любит слушать сказки про мировой заговор евреев,2204686,0,3.14286,2.0
1710,293,- горе в ИГИЛ,8025376,0,4.0,3.0
1711,293,взорвал танцпол,8025376,0,3.75,3.0
1712,293,теперь используется для абортов.,8025376,0,5.625,5.0
1713,293,взял в заложники твой очень маленький член.,30033860,0,5.375,3.0
1714,293,"взрывает круче, чем твои добивки.",30033860,0,5.75,4.0
1715,293,Усама Б...лин какой милый!,30033860,0,5.85714,6.5
1716,293,постит агитки в тикток.,30033860,0,6.25,5.0
1717,293,Смог взять в плен только чихуахуа,18486664,0,3.625,4.0
1718,293,Устроил терракт в детской комнате.,18486664,0,5.42857,3.0
1719,293,вынудил своих родителей купить ему мороженое,18486664,0,5.42857,4.0
1720,293,"боялся, что его не заметят",18486664,0,5.625,6.5
1721,293,держал в страхе всю свою жизнь,18486664,0,5.42857,5.0
1722,294,Нашему правительству не место!),54396,0,4.375,3.0
1723,294,сидит маленький террорист,8025376,0,3.55556,3.0
1724,294,не особо скользкое мыло,8025376,0,4.55556,3.0
1725,294,просто прикрывают дверь в камеру,8025376,1,6.5,8.0
1726,269,- и я пишу смешное окончание,2204686,0,5.0,5.0
1727,289,чем заняться!,2204686,1,9.33333,10.5
1728,289,Военную лягушку,353432450,0,4.8,1.0
1729,289,Цирковой танк,353432450,0,2.33333,1.0
1730,289,Автомат из шариков,353432450,0,4.0,3.0
1731,289,смешную шутку в Шуткоботе!,2204686,0,8.33333,8.0
1732,280,"- это каждый четвертый пользователь, который завел второй аккаунт",2204686,0,6.71429,5.5
1733,280," соблюдает пост? Хотя может быть они просто неправильно понимают, что это значит...",2204686,0,6.75,4.0
1734,280,Смотрит в телефон,353432450,0,5.57143,3.0
1735,280,порабощен котиками?,2204686,0,4.11111,3.0
1736,280,Показывают шутки,353432450,0,1.85714,1.0
1737,280,Они всё время смеются,353432450,0,1.88889,1.0
1738,280,Большую часть жизни занят поиском нужного ракурса фото своего доширака.,300488423,1,7.0,6.5
1739,280,публикует истории и посты с #лучшедома,519037670,0,5.0,3.0
1740,294,пасть не особо рвут и моргалы не особо выкалывают,2204686,0,3.66667,3.0
1741,294,ослабленные меры предосторожности,2204686,0,4.0,2.0
1742,280,"Знает о короновирусе больше, чем в больнице по лечению больных с короновирусом.",240811356,0,4.57143,2.0
1743,245,может отдохнуть,269802904,0,3.25,1.0
1744,277,все шутят про белые спины,519037670,0,2.5,2.0
1745,295,мясо разделывает дворецкий,2204686,1,7.8,6.5
1746,277,всем подняли зарплату,119636345,0,3.57143,3.0
1747,295,как-то все подозрительно,2204686,0,6.0,5.0
1748,295,"официант не рассказывает, какое блюдо вам принесет, чтобы не спойлерить",2204686,0,4.8,4.0
1749,295,проверки проводит исключительно Доктор Ватсон,2204686,0,3.4,3.0
1750,277,поздравляю всех друзей с профессиональным праздником!,2204686,0,6.7,5.0
1751,277,- сам дурак!,2204686,0,3.11111,1.0
1752,277,один мой друг празднует. Вот дурак!,2204686,0,3.33333,1.0
1753,277,сторонники теории плоской земли отмечают свой профессиональный праздник,2204686,1,6.8,8.0
1754,277,"меня несколько раз поздравили, интересно почему?",412142608,0,4.55556,2.0
1755,295,половина блюд - с цианистым калием,2204686,0,5.0,5.0
1756,295,"посетители в конце ужина узнают, куда теперь пропали все их деньги",2204686,0,5.66667,5.0
1757,295,могут обеспечить алиби,2204686,0,4.4,4.0
1758,295,шеф-повар готовит Преступление,8025376,0,6.42857,5.0
1759,295,у посетителей часто появляется мотив для убийства шеф-повара,2204686,0,5.4,4.0
1760,295,расследование ведет Роспотребнадзор,2204686,0,6.8,5.0
1761,295,мотивация персонала - просто убийственная!,2204686,0,5.4,5.0
1762,295,блюда заканчиваются на самом интересном месте!,2204686,0,6.66667,6.5
1763,295,все чмырят Лестрейда,8025376,0,3.33333,4.0
1764,295,"никогда не знаешь, от чего траванешься",8025376,0,5.0,5.0
1765,295,все сидят на электрических стульях,8025376,0,2.6,2.0
1766,295,Стандартный макконахи: 6 банок пива и пачка мальборо,23504528,0,3.4,3.0
1767,295,"негритята, на всякий случай, косили под арабов",238466338,0,6.0,4.0
1768,277,Единственный дурак тот кто гуляет,300488423,0,6.5,5.5
1769,295,Выживает сильнейший,238466338,0,4.0,2.0
1770,170,купить патроны,899868,0,0.0,0.0
1771,277,количество подписчиков в TikToke выросло,8025376,0,5.9,5.0
1772,277,- самое время дурачиться!,2204686,0,3.25,2.0
1773,170,Выйти из запоя,899868,0,0.0,0.0
1774,170,Продать почку,899868,0,0.0,0.0
1775,170,Посмотреть все сезоны Наруто,899868,0,0.0,0.0
1776,295,на капучино рисуют портрет Донцовой,9899696,0,5.0,3.0
1777,295,есть уголок для Нэнси Дрю,9899696,0,5.0,4.0
1778,295,9 негритят+1 бесплатно,9899696,0,6.66667,6.5
1779,295,"никогда не знаешь, какое из блюд отравлено садовником",192340618,0,5.16667,5.0
1780,271,"""интересно, а что будет если я ткну сюда?""",119636345,1,7.375,6.5
1781,271,других детей,2204686,0,5.375,5.0
1782,296,Добавь зачин про 1е на 2е!,2204686,0,3.42857,2.0
1783,296,"Скажи, что ты разыгрываешь миллион - а на самом деле разыгрывай всех тех, кто тебе поверит:)",2204686,0,4.28571,2.0
1784,296,Смешно!,2204686,0,2.42857,2.0
1785,271,Младших братьев!,351121806,0,6.28571,3.0
1786,271,них самих!,2204686,0,4.57143,2.0
1787,271,защитников детей :),2204686,0,5.25,3.0
1788,296,"Показать ему Шуткобот и сказать, что внутри есть смешные шутки)))",8025376,1,6.42857,5.0
1790,271,"учителей, а то плохому научат",46887585,0,4.375,3.0
1791,291,забыть алгебру,8025376,1,7.16667,5.5
1792,297,"У котов на карантине ""не хозяева, кретины""",137370434,0,2.5,2.0
1793,291,Дяб дяб,347071365,0,3.33333,1.0
1794,291,подсесть на какую-нибудь онлайн-игру,2204686,0,5.4,4.0
1795,291,"пообщаться с родителями, которые все время на работе обычно...",2204686,0,5.0,4.0
1796,297,"Яйца, словно на резине",126964467,0,3.57143,1.0
1797,297,ничего в жизни не меняется,2204686,0,5.42857,1.0
1798,297,чаще появляется возможность выпросить еду у хозяев,2204686,0,2.75,3.0
1799,297,пока все дома!,2204686,0,4.375,5.0
1800,291,"почувствовать себя в передаче ""Пока все дома""",2204686,0,6.16667,4.5
1801,297,резко повышается количество фоток в инстаграм,2204686,0,4.125,4.0
1802,291,... или нет...,2204686,0,3.66667,2.0
1803,297,теперь проблема: нельзя незаметно нассать в тапки,8025376,0,2.42857,2.0
1804,297,Яйца пухнут как 2 дыни,238466338,0,3.57143,1.0
1805,297,Развивается депрессия от чрезмерной ласки,238466338,0,3.57143,2.0
1806,245,", пересчитывая свою зарплату, отмечает профессиональный праздник.",25099320,1,7.76316,8.0
1807,297,через чур наглеют люди,445478682,0,2.71429,3.0
1808,297,тыгыдык только по qr-коду,8025376,1,6.28571,4.0
1809,297, только гречка в миске,16930812,1,6.14286,6.5
1810,245,Самый лучший и умный,375304307,0,3.45,2.0
1811,284,- определять страницы дураков. Из-за введения этой функции были удалены все страницы социальной сети,351121806,1,6.71429,5.0
1812,299,Путин. Новый Путин - в два раза больше налогов!,8025376,0,6.0,5.5
1813,299,налог на кашель. Эпидемия сразу пошла на убыль,8025376,1,7.57143,8.0
1814,299,"цвет - пидорский. Посмотри в зеркало, чтобы узнать его!",8025376,0,5.0,4.0
1815,284,instangens(x),2204686,0,4.0,4.0
1816,284,маски от коронавируса,2204686,0,5.42857,4.0
1817,299,Введён новый вид цирка без мучения животных и в онлайн режиме-педсоветы в зуме,137370434,0,3.28571,1.0
1818,299,"налог, конечно. А ты надеялся на что то хорошее?",5828621,0,4.85714,4.0
1819,300,в жизни ничего не меняется :),2204686,0,3.66667,2.0
1820,300,- котаклизм,2204686,0,3.83333,4.0
1821,262,Который не знает что было после отбоя,187268121,1,11.75,13.0
1822,262,Который не знает из за какого цвета лака поссорилась Маринка из 1 отряда с твоей Ленкой,187268121,0,11.0,13.0
1823,262,Чьи дети в день отъезда самые радостные,187268121,0,9.4,8.0
1824,262,который не считает детей через каждые 5 минут,142931364,0,4.75,4.0
1825,300,Жизнь станет лучше!,351121806,0,6.0,4.0
1826,262,", а Анубис ещё хуже",50476876,0,4.5,2.0
1827,299,функционал в шуткоботе: теперь ты можешь донатить по телефону 89267145929.,5828621,0,2.625,2.0
1828,262,Который не считает детей,375304307,0,3.75,3.0
1829,301,пиво Илья Муромец! 33 года и 3 месяца и 3 дня на печи!!,16930812,0,5.90909,4.0
1830,301,самогон Деревенский! Каждый вечер в дрова!,16930812,1,6.6,5.0
1831,287,делает нос картошкой,2204686,0,6.83333,6.5
1832,301,"никто, поэтому вечером у меня - ничего!",2204686,0,5.72727,5.0
1833,301,- Гречка. Блюда из гречки под песни Гречки...,2204686,0,4.2,3.0
1834,301,- туалетная бумага. И мне насрать на коронавирус!,2204686,0,4.72727,4.0
1835,301,обанкротился...,2204686,1,6.18182,6.5
1836,301,"- российский народ, поэтому мне плевать на нефтяные цены"", - Игорь Сечин",2204686,0,5.18182,5.0
1837,287,вылечит трактор. Трактор вообще вылечит всё и всех! ©️Александр Лукашенко,169864557,0,5.6,3.0
1838,262,который много спит,207019875,0,3.33333,4.0
1839,287,президентства обнаружили только у Лукашенко,2204686,0,4.33333,3.0
1840,287,"был сразу побеждён Лукашенко, не сумев набрать даже 1% в первом туре",2204686,1,7.16667,8.0
1841,287,вместо короны имеет глазки и проростки,2204686,1,7.33333,6.5
1842,287,намного опаснее Белорусской армии,2204686,0,2.33333,2.0
1843,262,", который не умеет шутить в Шуткоботе",2204686,0,7.6,5.5
1844,262,", который лох",2204686,0,1.66667,1.0
1845,301," какой то чувак, который скинул 10 рублей донатом.",5828621,0,5.54545,3.0
1846,262,", который плохой вожатый",2204686,0,6.2,2.0
1847,301,"томатный сок ""Геморрой"". ""Геморрой"" - будто лопнул помидор!",8025376,0,4.3,3.0
1848,302,А ты котенок которого закапывают в Землю,80391772,0,6.57143,4.0
1849,288,как с ним собирается бороться Роскосмос и долго смеялся,2204686,0,6.66667,5.0
1850,302,печенек с предсказаниями,18486664,0,3.57143,1.0
1851,302,.,18486664,0,3.71429,3.0
1852,302,". И она не такая уж и большая, если ты жирный.",30033860,0,5.85714,4.0
1853,302,"из под дилдо, и она пустая.",30033860,0,6.28571,3.0
1854,302,с игрой от юбисофт. И твоя - standart edition. А все DLC за фуллпрайс.,30033860,1,7.28571,6.5
1855,302,с аппаратом ИВЛ,2204686,0,6.28571,6.5
1856,302,. Рано или поздно - крышка!,2204686,0,4.71429,4.0
1857,262,Который не мнит себя отдыхающим,175819067,0,5.0,3.0
1858,262,Который из говна и палок не сделает конфетку,175819067,1,13.0,13.0
1859,262,"Который до смены выпивал с теми, у кого теперь ведёт смену",175819067,0,9.75,10.5
1860,288,"проект Шуткобота, в котором одну и ту же шутку можно будет использовать многократно",2204686,0,2.57143,1.0
1861,288,", а ты нет!",2204686,0,6.33333,5.0
1862,288,- и это вышло отличное представление!,2204686,0,4.57143,2.0
1863,288,"новый проект автомобиля совместно с Автовазом - и понял, что фантазия у него, конечно, хорошая, но представлять такое опасно для психики",2204686,0,7.0,5.5
1864,288,новый вариант для самоизоляции - МКС,2204686,0,6.14286,4.0
1865,288,себя на месте Рогозина - и проснулся в холодном поту,2204686,0,6.33333,6.5
1866,302,"А будут там спички или г***но, определять самим",16930812,0,4.14286,3.0
1867,262,Который не вожатик,92013142,0,1.66667,1.0
1868,290,Лаоаа,347071365,0,1.28571,1.0
1869,290,и получал одни колы,119636345,0,4.28571,5.0
1870,290,поэтому ему поставили кол,119636345,0,6.14286,5.0
1871,290,"Его недолюбливали учителя, т. К. он из всех одноклассников выпил кровь",351121806,0,2.42857,2.0
1872,303,сорт пидарасов. Это твой бывший,8025376,0,6.33333,4.0
1873,303,"способ выведения ученых, которые вывели новый... Да здравствует рекурсия!",8025376,0,5.33333,5.0
1874,303,и ввели старый,2204686,1,6.55556,6.5
1875,290,", потому что ученье - свет!",2204686,1,9.42857,8.0
1876,304,найти подходящую бабушку через tinder,2204686,1,4.875,5.0
1877,304,много бабок,2204686,0,4.0,3.0
1878,286,сериалы на карантине,2204686,0,2.33333,1.0
1879,286,"на этот зачин и думать, думать, думать...",2204686,1,6.66667,8.0
1880,262,который не умеет спать десять минут.,25099320,0,9.0,8.0
1881,262,"который получает справку об отсутствии судимости раньше, чем накануне смены.",25099320,0,5.75,4.5
1882,262,у которого в вожатской порядок.,25099320,0,10.5,10.5
1883,252,Твоя очередь идти на планерку,183525957,0,6.04255,5.0
1884,304,снять про это сериал для Домашнего,11420264,1,7.0,5.0
1885,304,переводить пенсию через webmoney,11420264,0,5.5,5.0
1886,304,удалить один продукт из рациона,11420264,0,2.25,2.0
1887,304,дать ей глицин,11420264,0,4.5,4.0
1888,304,подключить её к сервису Яндекс.Бабушка,11420264,0,4.22222,5.0
1889,308,", тебя зачали",54396,1,5.22222,3.0
1890,308,родился Тимати.,5828621,1,4.33333,4.0
1891,252,"продолжайте, но останетесь без дискотеки",181485186,0,6.06522,5.0
1892,252,"— Кто меня слышит, хлопни раз!",25099320,1,8.38298,8.0
1893,309,попробуй ту!,5828621,0,4.55556,4.0
1894,309,Ну тогда хватит нам её готовить!!!,2204686,1,6.0,5.0
1895,276,войну здравому смыслу!,2204686,0,7.0,5.5
1896,276,1 апреля своим профессиональным праздником,2204686,0,4.57143,2.0
1897,309,Это мои носки,281889060,0,3.44444,2.0
1898,309,Оставь немного маме,281889060,1,6.11111,5.0
1899,309,"говорит реклама по телевизору - ""Ешь вот эту!""",8025376,0,3.55556,3.0
1900,310,"""Извините, я не уполномочен давать комментарии""",8025376,1,5.5,5.0
1901,310,"Подросток Иисус сбежал из дома на тусовку, потратил все деньги, и 33 года возвращался обратно.",137370434,0,2.625,1.0
1902,310,"-нет, ну второй раз испорченная летучая мышь точно не попадётся!",137370434,0,3.75,3.0
1903,310,"«Да, да, пошёл я на обнуление сроков»",137370434,0,2.625,1.0
1904,310,_,54396,0,3.75,3.0
1905,263,это те же вожатые когда они были детьми,375304307,1,4.91429,3.0
1906,285,это точно не Шуткобот!,2204686,1,3.6,2.0
1907,311,"""не хочу подбирать антоним к фразе""",2204686,0,3.42857,3.0
1908,311,"""антоним подбирается к слову, а не к фразе""",2204686,0,4.375,3.0
1909,311,"""в Шуткоботе крутые зачины!""",2204686,0,3.875,4.0
1910,311,"""Антоним, Антоним, пойдём копать картоним!""",2204686,1,8.71429,8.0
1911,311,"""оставайся в жопе""",54396,0,3.125,2.0
1912,263,10,250081934,0,1.62857,1.0
1913,311,К какой?,137370434,0,1.88889,1.0
1914,285,я не указываю и в решает,589749622,0,1.8,1.0
1915,285,и,589749622,0,1.8,1.0
1916,285,5,589749622,0,1.4,1.0
1917,311,дрочить. А?,30033860,0,4.88889,4.0
1918,311,", пидар.",30033860,0,4.57143,3.0
